Series Name,"Series Code","Country Name","Country Code","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","India","IND","12.7732329729492","12.3419398544364","14.0185416899385","14.6902911972804","17.5513284812893","19.2801488302069","21.0694751968203","20.4308943357306","23.6012452616229","20.0496232410169","21.9702960326067","24.2745493892546","24.4250617471847"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Indonesia","IDN","40.9773085458247","39.0321334465554","32.6876211622863","30.477655734003","32.2166931956629","34.0672676279992","31.0347163143166","29.4357184851264","29.8082841673732","24.1591196686279","24.2990309366411","26.327353088883","24.5943787881769"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Iran, Islamic Rep.","IRN","21.4670575678484","19.3033203562354","24.4139021536464","24.6274728309232","26.1398333915069","31.2197342358653","30.6994448224753","29.6994697849032","27.4220621934118","23.5170976001881","25.3992675164009","25.6630063839216","22.3608963621015"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Iraq","IRQ","75.7037742203896","65.2733913946118","70.5700515170938","77.3927188812537","56.2709085305741","54.3478705800752","51.0319429912105","45.8998391733957","50.3283072215829","39.4001102563314","39.41682921428","44.4175230392819","44.5084353612381"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Ireland","IRL","94.5084186420149","95.374049072578","90.4831934245668","80.7276855670662","80.5197035467263","79.681820951086","79.0323186920961","80.8432338667568","84.2136504577068","93.6048408451227","103.113960517154","101.248645293496","107.195893613782"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Isle of Man","IMY","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Israel","ISR","35.6171768049038","31.3386748911624","32.926393510344","34.7320223619314","39.1982153272285","40.7709996068716","40.7423976574211","40.4210295146326","38.4626659946306","33.3422962176221","35.0148208768343","36.0608742722494","36.8603178281874"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Italy","ITA","25.6475947474596","25.7214205243441","24.4618944522728","23.350609305198","24.0520504269011","24.6403504410406","26.2158705557878","27.4143549303258","26.9516179518088","22.465500475701","25.1697007267845","26.9833694120614","28.5614488402489"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Jamaica","JAM","NA","NA","32.7619366594227","36.6134304530144","37.544008698152","35.2732351244367","40.1315380143204","39.728713506287","41.9434552454283","34.4834941175145","31.3405408875859","30.4035091399993","30.2260791109242"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Japan","JPN","10.8773781037932","10.4488201997376","11.2528373405029","11.8727533542826","13.2103350774718","14.3126554118551","16.1716010081174","17.7467643659966","17.7111637792834","12.6956669023368","15.1709922626022","15.1275548958352","14.6839766083841"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Jordan","JOR","41.8879300971806","42.1922463944594","47.4841811517182","47.4356308801526","52.2662840009675","52.7059754438914","53.874487871299","54.2343662375021","56.5059159761159","45.8789884291531","48.2282839980434","47.6549143663444","46.2466832767695"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Kazakhstan","KAZ","56.6024267995373","45.8950186109102","46.9906407561754","48.4170220946326","52.5004104250221","53.194358254068","50.9752978421833","49.3128208903582","57.1463849391331","41.8384224460915","44.2441794984735","47.5957748125273","45.080325381672"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Kenya","KEN","21.5875711417625","22.9315763643367","24.8979726147002","24.086815305421","26.6102585752973","28.5090302142012","22.9849396441861","21.9189912933699","22.6740575532267","20.0326292529074","20.6572048536886","21.6259724449116","19.8168288333363"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Kiribati","KIR","12.9114034929525","16.0396721311475","18.6569172932331","16.5282014388489","11.6228776978417","14.1044604316547","10.9225899280576","16.9231292517007","14.0662732919255","14.3386503067485","10.8528658536585","12.3779041916168","11.212426035503"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Korea, Dem. Rep.","PRK","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Korea, Rep.","KOR","35.0088675022769","32.7324501340377","30.8268681386395","32.70217830368","38.2950027801461","36.8096536052019","37.1662636873734","39.1846770759826","49.9614030773599","47.5497604513923","49.4194931194618","55.7474744518756","56.3402505748638"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Kosovo","KSV","NA","NA","NA","NA","NA","NA","12.6249730827206","15.4786486945687","15.6611839731463","17.0581875368587","19.8450563431479","19.5594088813193","18.2502569576218"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Kuwait","KWT","56.473639585134","51.3036155499486","44.6160465918896","52.0922408354945","56.9161386082092","63.9766032297715","65.5446216491347","63.4142598446948","66.7592125189298","59.4691252706871","66.6735189288705","73.2176629437612","74.7318470840808"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Kyrgyz Republic","KGZ","41.8477190592486","36.7246725579394","39.5814150454065","38.6810291754879","42.5558971026944","38.3055564365228","41.7206136022727","52.9129788573035","53.5489560986404","54.6983469575282","51.5543226756177","54.5384771657381","44.4042009680122"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Lao PDR","LAO","30.0958469211659","28.4883602911768","29.3845205084638","29.6855815671213","30.552762611053","34.157526536643","40.3981494543655","34.4991478324242","32.0161490028743","30.8815536704916","35.5426319081954","37.1788088694479","38.8428971073599"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Latvia","LVA","36.8964968857458","38.0693957443316","36.6129769930517","36.1605145964854","39.1189225050169","43.2245830842861","40.0406780971436","38.5185599036554","39.6023113268192","42.644015054311","53.7065192827589","57.9834169310075","61.5205802558729"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Lebanon","LBN","14.1775557263643","15.604915999549","16.0986422831809","16.7365813377374","36.2234884457107","37.8174566077716","36.6790431553959","38.2267206477733","39.6516417017556","34.115492798218","36.260034904014","36.22535957232","46.5600139598729"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Lesotho","LSO","34.8441690291574","53.8521087573181","66.1742183858414","60.0698954972048","56.3685010859215","48.875384054867","53.5498695137503","52.0989707005198","56.0212411762841","45.7331464625569","44.3745694661255","48.3790104792053","43.9222347110816"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Liberia","LBR","31.3761306275264","33.9731285988484","42.3572744014733","36.0576923076923","67.6216557825995","59.0909090909091","82.4463862573463","74.9634113602314","74.8199644605169","42.5053980124095","43.9391408861364","46.2663388119581","43.3880726015557"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Libya","LBY","31.558004285277","26.5406976744186","44.7677994771644","57.3170731707317","63.7559608908707","63.7168431505522","73.5596553921161","72.6990122703705","72.5073856975381","59.2360073918437","65.6049745046082","54.8294451375974","74.5935746080898"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Liechtenstein","LIE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Lithuania","LTU","38.5456565448549","44.0426403992527","47.3421091874599","46.1697180688502","47.3951774498003","53.9196362807106","55.6944866524183","50.41727905514","57.1390059840933","51.9391992978012","65.3421513844208","75.0247295558234","81.6567911703907"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Luxembourg","LUX","147.469052791283","148.693981475578","142.172668435099","139.609232802495","152.725728023716","161.10010594111","175.639118449055","184.176728018474","189.036161859783","166.547554055619","179.008741192395","185.610357378827","189.237413968389"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Macao SAR, China","MAC","100.422895379675","100.29660592673","104.146388377967","105.547760048018","107.111093861312","94.5832183069012","90.0629322418183","93.4901193308934","97.0368775327101","94.1362077510465","105.949348937975","111.833222693152","109.018470419899"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Macedonia, FYR","MKD","32.9468400859053","29.1985118446233","26.3012363630739","27.6563674663372","30.7041661621306","34.8076006574873","37.791482499104","44.116881967556","43.2244691363976","32.8055433623879","39.7897533935824","47.124428569582","45.3744672736194"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Madagascar","MDG","30.6793205299031","29.0785744467394","16.0083794772958","23.0857444087594","32.636436784543","28.2123919695592","29.7284981719234","30.323654742471","26.5413389654451","22.3693904389875","24.9740999010803","26.7428014544383","29.0099550131321"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Malawi","MWI","25.6036524824415","27.9912263677637","20.8026636396552","26.696715166718","24.9598593485566","24.0468615850805","22.6195587150198","28.3287712035877","28.1887742625886","24.6489340960894","29.3760434459752","29.5493478594045","37.2520185036523"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Malaysia","MYS","119.809989309794","110.402491356547","108.305585420081","106.94320735298","115.373094342568","112.898976779781","112.185668827698","106.168575465176","99.4997650360804","91.4168021810619","86.9303109801749","85.2554421085998","79.2998926127232"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Maldives","MDV","89.4728481586085","52.5072882114182","54.3783064716126","55.961700267123","57.2758963286787","43.2691941992242","52.6961661646531","103.67900766343","93.2251150103525","79.1769594242173","86.5985076607917","105.762811463466","99.2444125024212"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Mali","MLI","22.7754746488829","26.1539318624244","29.7044280607779","27.290973545142","24.4382970471744","25.0297593681254","29.9225301006033","29.0804756417941","22.9066330669489","21.5976910721616","21.6544459333534","24.9609222606189","26.6888121174045"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Malta","MLT","90.557068581332","80.4548442864448","83.1220906116053","78.8316624802721","78.4126773930124","76.8143319770821","86.4865397501084","89.2192627082913","87.7786910510634","78.7763922954222","88.1840452974674","93.6071967602624","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Marshall Islands","MHL","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Mauritania","MRT","29.9614223516682","29.3975211320015","28.3382680581968","21.4496152206106","25.649419049549","30.7241669425135","46.6995169188594","44.872959305855","45.9479134230152","40.9422798448633","50.7446961354787","58.2721408837972","57.8213284531909"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Mauritius","MUS","61.3856956520763","68.4567637918692","61.8190109787077","56.6780377719065","54.0208425539764","59.8548729422079","60.4345870579637","57.8639988852368","52.9331136353694","48.9608788967041","52.4905572082762","53.4235676184402","54.569665815748"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Mexico","MEX","26.2767044118625","23.6441256878902","23.462546925634","24.8961465738012","26.233685674828","26.5677272507675","27.6010925789207","27.7498108216581","27.8981782292643","27.3286714477325","29.9058822879105","31.3131366164732","32.7027903725844"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Micronesia, Fed. Sts.","FSM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Moldova","MDA","49.7780141433123","49.8535486997329","52.7404273426442","53.4812040790302","50.7067987517521","51.1443044168671","45.255965747432","47.4524622329459","40.8190437790426","36.8721225187512","39.2252153752231","44.9709572232121","43.4829163109254"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Monaco","MCO","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Mongolia","MNG","53.9967514658612","50.3183409920048","50.7266159784407","52.3520495329451","60.7877749189501","58.7693837934602","59.443265077556","59.6144484321482","54.0170359170312","50.2779993278591","46.6789827106498","52.5535555386284","43.5721511954395"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Montenegro","MNE","36.8149918504193","38.4237510616941","35.3626865671642","30.6118137871664","42.0216193556114","43.549124680302","49.3722190527865","44.393458304094","39.4796703807759","32.1203824128211","37.0444051211325","42.3488436130938","43.6724829379562"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Morocco","MAR","27.9822868923512","29.4114474134737","30.1515852240327","28.664775764589","29.3704147401562","32.3137740937199","34.2012734175812","34.5716800765988","35.7423506783512","28.0031744207951","32.2330186178348","34.7000342650751","34.9295478964619"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Mozambique","MOZ","12.8317288440461","21.1170350729284","24.4104175520318","25.564246109953","28.9250538760892","30.1904574440049","30.2168787336062","30.8372823383014","27.8283996786637","28.5305898719124","29.9423761955909","26.7296661034477","26.410219189635"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Myanmar","MMR","0.494646326114012","0.460761702501809","0.354739474032733","0.182968803942039","0.183909357590526","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Namibia","NAM","40.8777490523507","41.178061011574","46.0031599545023","43.3868113028513","39.8120360190231","40.4494726812049","45.4683038424521","50.482337428943","54.3542671081322","52.3467607219445","47.7572842014059","45.5261562327989","43.4110302949898"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Nepal","NPL","23.2840037102623","22.5539020744294","17.7371295242283","15.6998644945158","16.6826952635217","14.5836867929394","13.4465909577363","12.8556648764061","12.7758202580003","12.4193541858921","9.58253617198229","8.90403042092126","10.0738929802324"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Netherlands","NLD","66.4929552002964","63.8234849883364","60.7507366011393","59.709357748914","63.5358314612961","66.6165697413349","69.2789514029406","70.2736107487608","71.6426013395644","63.1544515335039","71.9539771215749","77.3564421576877","81.9362208678724"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","New Caledonia","NCL","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","New Zealand","NZL","35.745210846932","35.4309359781608","32.805526357702","29.8027420966018","29.4958742012849","28.20108765579","29.6354994283826","29.3612013278898","32.3697165851645","28.9501463775917","30.5308228546671","30.7886727124108","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Nicaragua","NIC","20.1081658387457","19.0419108273439","18.8471358246489","20.7049989436339","23.0598557263519","24.3821309296937","27.0388587696371","29.0189441284738","31.330135883361","30.8940413868631","38.4490618476069","42.7209731676348","45.1612598267747"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Niger","NER","17.7994376757263","16.9229312762973","15.9079547593866","15.1978674015748","17.3642733134921","16.5952897945549","16.4124587405957","17.4284341773358","17.7301309484203","20.3215134550571","22.1982525775999","20.9023665215077","21.8589140402928"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Nigeria","NGA","51.7303606841672","45.4480709919707","35.9656905679357","39.787899583017","30.1607521621364","31.6569710739404","43.1113295633933","33.7285210453763","39.8831291527082","30.7686161724088","25.2641156317996","31.3298052213521","31.4387475528456"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Northern Mariana Islands","MNP","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Norway","NOR","45.71406591745","44.9542850020932","40.3949926322651","39.6485456710955","41.1148603716875","43.4253487532568","44.6648147078154","43.3042209730703","45.9468484443728","39.2160260246335","39.819789976329","41.3370043334946","40.6160714526603"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Oman","OMN","53.6890382102765","51.7026994504833","49.1032808687007","49.75836118391","51.3779196773651","58.2796418709731","56.1724728327335","56.4832095316961","58.4804061815433","50.6361090656963","57.132466426582","72.9117219202205","71.8147533667424"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Pakistan","PAK","13.4413246244032","14.6595396108149","15.2236171954973","16.718967406999","15.6668995032426","15.6894954323083","14.1339628244825","13.2146134120422","12.3823108823915","12.3957524208681","13.5162678459051","13.966669657767","12.3966627590851"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Palau","PLW","44.4457100500021","43.0876165547803","45.2173343988408","39.1849577505482","39.9923708580347","42.6889765270046","43.0289104758115","46.5652755591543","50.0415663423605","49.9249193856418","51.8997254159529","57.0179264882235","54.6769959452129"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Panama","PAN","72.5751903962824","72.7207283506246","67.4595026237737","63.5975628614728","67.6091203373933","75.4893402393839","76.7147108595437","76.0911660409338","78.7473878797621","75.5318205137107","70.5800285277","79.2891600667258","79.7870313677344"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Papua New Guinea","PNG","66.1783592514226","65.3299673922453","60.9158105615375","69.4179663237905","72.1640496028948","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Paraguay","PRY","46.8399128287536","45.145535360203","53.7983237845823","55.0384331958967","54.4182203799355","58.2027568974185","58.7284082843091","56.675594892319","54.0094573646618","51.5401524093948","55.0982382491968","52.5355850820299","49.9214846774293"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Peru","PER","16.7870696337698","16.4758411413004","17.067087138891","18.5318597012394","22.4175090522951","26.5690580208876","29.9721131012408","30.4984568335824","28.3929622580951","25.1860305861063","26.5597603689569","29.6552531471676","27.1324589209178"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Philippines","PHL","51.3692937500814","46.0268520416027","46.747005172109","47.157055184813","48.5726485823626","46.1369847859663","46.5780568668978","43.2607982595133","36.9120405266957","32.2323534844854","34.8032929533078","32.0308453420632","30.819047164549"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Poland","POL","27.2129323643432","27.2267649347736","28.7582175059245","33.3912971522466","34.6416393294123","34.9243947979478","38.2003907214453","38.8241896301989","38.3183723446398","37.5761647758564","40.0323169972181","42.5396586271677","44.4224403803088"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Portugal","PRT","28.19085673866","27.4239965888504","26.945552821905","26.7517090393724","27.2543875345978","26.7342551972326","29.9170673289114","31.0057427828733","31.1252705012107","27.0807114054582","29.8732519100281","34.2913336262909","37.7105706067037"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Puerto Rico","PRI","72.1518542162702","77.0791619499937","74.5662825537064","83.0267470014372","82.6583517334716","81.6932503515086","83.2127540534137","81.437483595764","81.8172358285915","76.9961184466092","75.5329764605189","77.0021066913984","73.1188765163151"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Qatar","QAT","67.2833585991399","65.8928571428571","60.3427728278758","61.6975823867948","64.1682249463259","65.0850448205021","62.8177301668239","60.2773718602663","61.3623526215314","51.1348760906328","62.3196825992818","71.7517749892423","75.0834109332929"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Romania","ROM","32.715474443035","32.9572575029241","35.2243988730918","34.5429261560738","35.6370875538096","32.908532101754","32.0602356168805","29.1450492279885","26.9346244369157","27.3718627258175","32.3017990335301","36.8456612419952","37.3810315888795"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Russian Federation","RUS","44.060720543145","36.8934209937833","35.2493315670235","35.24998177498","34.4178910548533","35.2030659646294","33.7304754438509","30.1640604847185","31.3095603335689","27.9381012042961","29.2155607850389","30.2693218513755","29.5373677884927"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Rwanda","RWA","6.31981544851289","8.47855233663641","7.03536493604214","8.45340050377834","11.1240053050398","11.4583333333333","12.2960372960373","15.8837772397094","12.7335112466641","11.899237653298","12.0975022569967","14.4305772230889","14.1375422773393"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Samoa","WSM","30.1312513269443","30.8118466400064","29.295579719729","27.8818404652588","28.1996701606988","28.3981268460306","28.926548239046","29.7141328167535","28.9302898679238","30.1880347027768","29.2173410036252","28.7163847978952","27.6756702215438"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","San Marino","SMR","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Sao Tome and Principe","STP","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Saudi Arabia","SAU","43.6524367550311","39.8773998391365","41.1778516038791","46.1180541056462","50.9853310838178","57.050742989557","59.8319082445442","59.9374401392842","62.1115020331022","47.0886206534391","49.7011201477265","56.1942524844164","54.4201394162191"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Senegal","SEN","27.925116333034","28.7262925447373","28.5488709897035","26.6228481520823","27.1386800046991","27.0174032057283","25.626242805941","25.4462759164216","26.1282205909048","24.3266232111533","24.865209864995","25.1668093831222","24.2902345767868"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Serbia","SRB","9.85324866394946","22.4434273047155","20.6452025648395","21.9624639391555","24.2194175444911","27.1408711071645","30.2662453804332","28.3637916497952","29.1169462116325","26.8465889066856","32.9325456729376","33.9761123139257","36.9283181647815"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Seychelles","SYC","75.4732018330345","83.7914346072595","77.8664006906655","88.8835594154226","74.0100275123175","78.3013419068021","84.3673369506291","90.6196083078517","101.390823096002","107.990592159895","93.795515448736","95.7697890281033","92.7854039548718"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Sierra Leone","SLE","18.1348435554968","7.91975395591244","8.64834831024313","14.067192337912","16.6701068046447","17.8174669652037","16.8653844799076","15.6035816260681","13.5191917483725","13.4997687513892","16.7949668203799","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Singapore","SGP","189.181243898202","184.479425106939","185.964275019301","205.16154839351","216.335831586801","226.079434537001","230.10351949241","214.742278150989","230.26901938522","191.880167799384","199.258998681913","201.271619891238","195.44084508014"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Sint Maarten (Dutch part)","SXM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Slovak Republic","SVK","54.0657206165597","57.7947843673601","57.4823922268769","62.1928456495847","68.7124767038628","72.2814057691604","81.2657974805589","83.5000627976628","80.2434235984122","67.8259573770962","76.5506526452776","85.2688031642259","91.7880547450405"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Slovenia","SVN","50.0056343333526","51.7488959306788","52.1575837263557","50.895841044122","54.9662302558117","59.5799374542369","64.6954021786459","67.597067527599","66.1088361129124","57.2426740990206","64.288104273286","70.3739670373452","73.303038293845"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Solomon Islands","SLB","24.0899647728299","16.5117518964031","20.0667350129744","26.4064064064064","30.9303319561191","34.0712933551513","36.1378873766294","41.6497847556343","44.3","39.3","50.0373153618907","61.1379982285208","61.9631697612732"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Somalia","SOM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","South Africa","ZAF","27.1588927533886","29.3748739023797","31.7808541994024","26.8850689740422","25.4670808504662","26.4466584566424","29.2738780038919","31.1738656712669","35.6224367642281","27.911889548422","28.6152333781659","30.4443998217333","29.7257124400232"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","South Sudan","SSD","NA","NA","NA","NA","NA","NA","NA","NA","66.0270602706027","60.3143140308651","61.4344827586207","66.0761204113805","10.1216163201255"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Spain","ESP","28.616170212766","27.8622156654201","26.4771356274223","25.4473086803274","25.1788906688955","24.6677828332434","24.8719709040114","25.7077350535294","25.3168991056318","22.6737989720435","25.5198151932672","28.9210799943573","30.6099885700259"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Sri Lanka","LKA","39.0157101468068","37.331198977271","34.9133301997449","34.6535028324228","35.3309027324412","32.3368729874893","30.1285270937972","29.1149996870361","24.8414870988205","21.328366243783","19.5523095038225","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","St. Kitts and Nevis","KNA","35.7400052952078","33.2409228983364","31.9157486306999","35.6796182952533","38.7008300301957","41.7287583763001","37.0569719684933","34.0599187258223","32.047122497014","24.9087017222628","30.6445323864513","33.9954282026269","36.1250080280553"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","St. Lucia","LCA","48.2617887586306","44.1567682098348","42.7842488162771","48.1573154059791","52.1168377053215","55.4480061408776","40.9606913200527","38.9593706716126","44.8774799741501","45.8334991332946","48.7290537657047","44.4054988102782","46.0488071828167"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","St. Martin (French part)","MAF","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","St. Vincent and the Grenadines","VCT","45.2759014850518","40.9132131436411","38.6055849293284","35.875229721076","35.3500159405568","36.4144009606699","34.7089058249276","32.5772839539584","30.2213984238131","28.4933031337313","26.8905290881722","27.0353656761844","27.5163127732997"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Sudan","SDN","15.9845570577283","11.3978614710437","13.9789993078504","14.8278627220547","17.7579629109949","19.1781581044489","19.0736627469444","21.8865604123274","24.0955356559534","15.9688063277202","19.7434981872642","17.567632793895","10.0187520009942"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Suriname","SUR","19.7287665253975","23.5714930751849","18.7908824916297","19.7446180582335","26.1057165862109","30.4222326530612","NA","NA","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Swaziland","SWZ","74.3266633269374","85.4406625002152","95.7114737837293","100.94900607478","84.9293955130337","87.0668776242926","76.6160705340146","75.6694073519774","59.3610454162825","59.1503734003828","58.4728096653342","44.4363437530484","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Sweden","SWE","44.0979466113921","43.7539596389213","42.090046367996","41.2443052072759","43.4469175060559","45.8732551132439","48.1899956793643","48.2580656119268","49.8130977131591","44.452303460322","46.1851923611233","46.6828949588645","46.3231382978723"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Switzerland","CHE","52.1924505738383","50.8888145582282","48.9828808337046","48.2312389144967","51.5524310088004","53.9426734801701","56.718092377735","61.6253437675376","62.9807203053916","57.4401453129545","64.249005431889","65.7753998090835","67.3051781706999"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Syrian Arab Republic","SYR","35.3894830794694","35.3781996681552","38.0720076501651","33.4705254230503","40.0543851478818","40.3878553249453","39.5045675156527","38.6434451434366","NA","NA","NA","NA","NA"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Tajikistan","TJK","98.7621979969464","67.9918271496173","65.4611398278544","63.3739391480353","58.3123046472451","26.0018424274668","23.1882033579238","20.6190917329449","16.7577174459242","15.145515167798","15.3443371303407","17.8519484504501","21.5400244562709"
